806
1076.1562 2470.4111 27.3393 0
1060.3862 2454.6711 27.4786 0
1054.7662 2449.3811 27.525 0
1051.2862 2445.8011 27.556 0
1046.0162 2440.5011 27.6019 0
1038.8662 2433.5711 27.6309 0
1028.1762 2423.0111 27.6412 0
1021.0862 2415.9811 27.638 0
1015.7662 2410.6611 27.6343 0
1012.1562 2407.1711 27.6409 0
1001.5262 2396.6411 27.7579 0
992.5862 2387.9211 27.8199 0
981.7662 2377.5411 27.9249 0
974.6462 2370.5511 28.045 0
967.5862 2363.5211 28.1641 0
960.4962 2356.3211 28.2693 0
955.2262 2351.1811 28.3299 0
951.5262 2347.9111 28.3487 0
947.8162 2344.7011 28.3594 0
944.0562 2341.9411 28.3299 0
940.1962 2339.4511 28.2659 0
936.1862 2337.4611 28.1912 0
931.9562 2335.7611 28.1031 0
927.6262 2334.3711 28.0037 0
923.0662 2333.4011 27.897 0
918.4172 2332.5511 27.7867 0
913.6562 2331.9711 27.6729 0
908.8262 2331.6411 27.5557 0
903.9262 2331.3411 27.4376 0
896.5562 2331.1011 27.2593 0
889.1362 2331.1011 27.0809 0
876.7062 2331.2911 26.783 0
869.2862 2331.5111 26.6067 0
861.7662 2331.8111 26.4285 0
854.2562 2332.1811 26.2557 0
846.7862 2332.4511 26.0865 0
841.8262 2332.7211 25.9915 0
831.8162 2332.8611 25.6523 0
826.8562 2332.9811 25.5 0
822.1462 2333.1111 25.5 0
813.8062 2333.0711 25.5 0
805.4862 2333.0611 25.5 0
789.9062 2332.9911 25.5 1
776.4172 2333.0111 25.5 0
751.3662 2333.0011 25.5 0
744.7462 2333.0411 25.8854 0
740.8762 2333.5311 25.9903 0
736.0762 2335.2511 26.3307 0
731.3662 2338.8011 26.9266 0
726.7262 2344.7911 27.7049 0
722.3662 2351.1411 28.5995 0
717.2362 2359.3311 29.6783 0
705.9862 2377.4211 31.9291 0
695.6962 2394.2211 33.6644 0
685.1362 2412.1211 35.191 0
671.7362 2434.4011 36.8539 0
665.6062 2443.9811 37.2196 0
664.0162 2445.8311 37.1654 0
662.2262 2447.3611 37.111 0
660.1962 2448.8411 37.11 0
658.3962 2450.0111 37.1363 0
656.4362 2451.0811 37.1625 0
654.2662 2452.0311 37.1896 0
651.9462 2452.7211 37.2165 0
649.5062 2453.2611 37.2431 0
646.7662 2453.5411 37.2727 0
638.0262 2453.9311 36.9997 0
626.1062 2454.1511 36.1701 0
612.0462 2454.1611 34.9777 0
597.2262 2454.1711 33.632 0
582.9562 2454.2311 32.2504 0
570.4862 2454.2811 30.8623 0
559.8262 2454.3211 29.5258 0
550.1672 2454.3711 28.1433 0
534.8162 2454.3611 26.0927 0
521.8562 2454.4211 24.9501 0
512.7662 2454.6111 24.7167 0
508.6462 2454.8811 24.7158 0
504.1762 2455.4411 24.7451 0
500.2762 2456.4411 24.7915 0
494.7062 2458.4111 24.8618 0
491.2562 2460.5811 24.9116 0
486.6062 2464.1211 25.0019 0
485.0562 2465.4611 24.7 0
463.7362 2483.2511 24.7 1
452.7062 2492.6611 24.7 0
437.1362 2505.6411 24.7 0
429.6462 2510.7611 25.0458 0
421.5462 2516.0911 25.0537 0
417.0762 2518.4911 25.0722 0
409.2162 2522.1211 25.1274 0
404.1262 2524.0211 25.1747 0
398.9762 2525.7711 25.2294 0
393.6672 2527.0311 25.2914 0
388.5162 2528.2111 25.3549 0
383.1862 2529.1211 25.4238 0
377.7862 2529.6811 25.4936 0
372.4172 2530.0411 25.562 0
366.9062 2530.0411 25.6303 0
361.5362 2529.7411 25.6923 0
356.1562 2529.0011 25.748 0
350.8262 2528.1011 25.7954 0
345.5262 2526.8811 25.8315 0
340.3062 2525.5011 25.8559 0
334.8862 2523.9711 25.8159 0
328.2462 2521.5311 25.852 0
319.3262 2518.2711 25.852 0
311.3362 2515.4611 25.852 0
303.3762 2512.5911 25.852 0
300.4862 2511.5211 25.852 0
296.5362 2510.0711 25.852 0
292.5562 2508.6511 25.852 0
288.5962 2507.1911 25.852 0
280.6562 2504.3811 25.852 0
273.7662 2501.8511 25.852 0
265.7862 2499.0111 25.852 0
258.8862 2496.4911 25.852 0
250.9362 2493.7011 25.852 0
244.0662 2491.2111 25.852 0
239.1162 2489.4011 25.852 0
235.1362 2488.0011 25.852 0
228.1672 2485.4811 25.852 0
220.2762 2482.6211 25.852 0
213.3162 2480.1711 25.852 0
205.3962 2477.2611 25.852 0
201.4562 2475.8411 25.852 0
193.5062 2473.0011 25.852 0
185.6062 2470.0811 25.852 0
177.7362 2467.3011 25.852 0
166.8362 2463.3711 25.852 0
159.8562 2460.8411 25.852 0
155.9172 2459.4211 25.852 0
148.0062 2456.5611 25.852 0
144.0662 2455.2011 25.852 0
135.1162 2451.9411 25.852 0
129.1862 2449.7911 25.852 0
117.3162 2445.5611 25.9931 0
105.4262 2441.3311 25.9931 0
89.026199999999 2435.5011 25.9931 0
83.566199999999 2433.4611 25.9931 0
74.0362 2430.0611 25.9931 0
64.6362 2426.8411 25.8667 0
55.4762 2423.6811 25.8672 0
46.5862 2420.8311 25.8667 0
37.6672 2417.8711 25.8667 0
28.9172 2415.1111 25.8667 0
20.4562 2412.5411 25.8667 0
12.2462 2409.9711 25.8672 0
4.1061999999993 2407.6611 25.8672 0
-3.8938000000007 2405.5711 25.8672 0
-11.8238 2403.7611 25.8672 0
-19.683800000001 2402.0011 25.8667 0
-27.4538 2400.5011 25.8672 0
-35.1938 2399.2711 25.8672 0
-42.9638 2398.3811 25.8667 0
-50.7538 2397.7811 25.8667 0
-58.6538 2397.5211 25.8672 0
-66.6738 2397.4311 25.8647 0
-78.1738 2397.3711 25.8649 0
-90.473800000001 2397.4511 25.8649 0
