1273
985.2962 409.3511 25.7312 0
985.2662 416.7311 25.8432 0
985.2462 425.9811 25.9709 0
985.2762 435.3011 26.081 0
985.3062 452.0811 26.2121 0
985.3062 462.4111 26.2429 0
985.1562 475.4211 26.3972 0
985.0862 492.1011 26.6836 0
985.1062 507.0711 26.9956 0
985.1062 514.4811 27.1587 0
984.9862 527.5311 27.4683 0
984.9662 538.6711 27.7437 0
984.9862 549.6711 28.021 0
984.9662 570.1411 28.5537 0
984.9362 596.2811 29.231 0
984.9462 611.1011 29.5896 0
984.9362 623.9211 29.8691 0
984.7362 629.8811 30.0437 0
984.4962 633.6811 30.2302 0
983.5462 642.9611 30.7441 0
982.0962 653.7111 31.4687 0
980.4962 666.7201 32.4394 0
979.6262 674.2201 33.0159 0
978.9062 681.6011 33.5691 0
978.3962 686.2201 33.9099 0
978.2662 688.9511 34.0918 0
978.0462 694.7011 34.4731 0
978.0262 696.5511 34.5776 0
978.0662 700.2511 34.7756 0
978.2262 703.2911 34.9377 0
978.7062 707.6911 35.0823 0
979.1672 710.7111 35.1802 0
979.9962 713.5101 35.2317 0
981.4262 716.3111 35.281 0
983.5362 719.3011 35.3237 0
986.0362 722.0211 35.3479 0
988.8662 724.5411 35.352 0
991.7762 726.8011 35.3347 0
996.4762 730.1911 35.2664 0
999.8462 732.4211 35.1838 0
1008.4262 737.8311 34.8049 0
1013.6062 740.8811 34.4119 0
1023.4062 746.8311 33.4163 0
1027.8362 750.1511 32.8733 0
1031.4862 753.4811 32.3911 0
1034.7562 757.2711 31.9456 0
1037.3662 761.7411 31.5835 0
1038.8962 766.7511 31.3787 0
1039.0862 769.3011 31.3674 0
1039.0862 772.2911 31.3551 0
1039.0162 775.6011 31.4403 0
1039.0362 790.4511 31.8075 0
1039.0962 802.9611 32.0748 0
1038.9962 813.0411 32.2647 0
1039.0562 828.0411 32.5047 0
1039.0562 850.5711 32.9544 0
1039.0562 873.0811 34.0963 0
1039.0762 883.0211 34.9447 0
1039.1062 897.9411 36.4471 0
1039.0462 917.8811 38.0792 0
1039.1262 937.8111 39.1412 0
1039.0662 960.2711 39.9449 0
1039.1462 977.7711 40.2613 0
1039.0762 985.3311 40.2811 0
1039.1162 995.2201 40.255 0
1039.1762 1002.6611 40.1971 0
1039.3262 1017.6611 40.0457 0
1039.4862 1035.3411 39.7716 0
1039.2962 1042.9311 39.5958 0
1038.9062 1050.6011 39.3509 0
1038.2262 1056.1411 39.1561 0
1036.9262 1061.5211 38.932 0
1035.0362 1066.6311 38.6624 0
1032.7462 1071.4211 38.3302 0
1029.6962 1076.1211 37.9107 0
1026.3862 1080.4511 37.4652 0
1022.7662 1084.4011 37.024 0
1018.4962 1087.8811 36.576 0
1014.0362 1091.0101 36.1488 0
1009.1862 1093.7311 35.7403 0
1004.0362 1095.8411 35.3739 0
999.8362 1097.1511 35.1224 0
993.6672 1098.2511 35.0978 0
987.7862 1098.5211 34.7667 0
981.8262 1098.4211 34.43 0
975.5362 1098.0211 34.18 0
969.2862 1097.0811 33.9325 0
957.6262 1094.8411 33.6585 0
950.0962 1093.5011 33.5631 0
942.7862 1092.4111 33.4938 0
937.4762 1092.0511 33.4906 0
929.8662 1091.9311 33.5013 0
922.3462 1091.9311 33.6083 0
909.6762 1092.0311 33.7865 0
891.9462 1092.0411 33.8248 0
876.0362 1091.9211 33.8582 0
855.0962 1091.9701 33.959 0
844.5062 1091.9211 34.0377 0
839.2062 1091.8611 34.0797 0
828.7162 1091.9211 34.1544 0
818.1672 1091.9211 34.2388 0
799.7462 1091.9211 34.4175 0
783.9262 1091.9701 34.6546 0
770.8262 1091.8111 34.8109 0
752.3662 1091.9011 34.961 0
736.5562 1091.9011 35.2308 0
713.0062 1091.8411 35.7498 0
702.3262 1091.9911 35.9883 0
691.8962 1091.9211 36.2213 0
