851
402.6962 2515.0811 25.1833 0
407.3862 2512.8411 25.1337 0
411.6762 2510.5911 25.0986 0
419.6672 2505.7611 25.0532 0
430.8862 2498.2911 24.7 0
446.6962 2485.0911 24.7 0
457.6262 2475.7611 24.7 1
468.5262 2466.6411 24.7 0
478.8462 2457.9611 24.7 0
484.2762 2453.8311 24.9406 0
490.5362 2449.3611 24.8693 0
497.7262 2446.8711 24.7956 0
511.9262 2445.1211 24.7065 0
525.4462 2444.8311 25.2331 0
559.4962 2444.5411 29.5065 0
588.8962 2444.6311 32.8315 0
597.8962 2444.5711 33.6938 0
613.6262 2444.5811 35.1142 0
622.6162 2444.4911 35.8818 0
629.4172 2444.5011 36.4094 0
636.1762 2444.3511 36.8859 0
642.7662 2444.0411 37.1611 0
646.9062 2443.9011 37.258 0
650.4172 2443.1311 37.2001 0
653.5262 2441.6711 37.1341 0
656.4462 2439.6311 37.1215 0
657.8062 2438.3611 37.2028 0
662.3062 2431.3911 36.9823 0
668.1362 2422.0111 36.3258 0
674.9662 2410.2611 35.431 0
681.8662 2398.5811 34.4803 0
691.1162 2383.1511 33.0817 0
699.4562 2369.6911 31.6022 0
704.1862 2362.0911 30.6737 0
710.1062 2352.5711 29.4672 0
715.0262 2344.9311 28.4882 0
718.8662 2339.0511 27.744 0
723.1962 2333.2611 27.1249 0
726.7462 2329.7111 26.7682 0
731.1162 2326.6011 26.39 0
736.2162 2324.8011 26.0819 0
741.5162 2323.6811 25.9398 0
746.4362 2323.3611 25.8502 0
761.5562 2323.4411 25.5 0
780.4962 2323.4211 25.5 1
794.3062 2323.4211 25.5 0
804.5562 2323.3311 25.5 0
826.3162 2323.3611 25.5 0
849.0662 2322.8411 26.1699 0
878.8862 2321.6011 26.9183 0
894.0562 2321.3911 27.1971 0
909.5162 2321.8411 27.5567 0
922.2062 2323.1911 27.8397 0
935.0862 2326.4411 28.0984 0
945.2662 2331.2111 28.2671 0
949.7062 2334.0611 28.3181 0
